    7: (60,5.45455%,86.2745%) #2B0EDC hsv(60,5.45455%,86.2745%)
    1: (60,5.47945%,85.8824%) #2B0EDB hsv(60,5.47945%,85.8824%)
    2: (60,5.50459%,85.4902%) #2B0EDA hsv(60,5.50459%,85.4902%)
    3: (60,5.52995%,85.098%) #2B0ED9 hsv(60,5.52995%,85.098%)
    1: (60,5.55556%,14.1176%) #2B0E24 hsv(60,5.55556%,14.1176%)
    4: (60,5.55556%,84.7059%) #2B0ED8 hsv(60,5.55556%,84.7059%)
    3: (60,5.5814%,84.3137%) #2B0ED7 hsv(60,5.5814%,84.3137%)
    1: (60,5.60748%,83.9216%) #2B0ED6 hsv(60,5.60748%,83.9216%)
    1: (60,5.71429%,82.3529%) #2B0FD2 hsv(60,5.71429%,82.3529%)
    1: (60,6.89655%,11.3725%) #2B121D hsv(60,6.89655%,11.3725%)
    1: (60,16.6667%,4.70588%) #2B2B0C hsv(60,16.6667%,4.70588%)
    4: (60,50%,1.56863%) #2B8004 hsv(60,50%,1.56863%)
    18: (60,66.6667%,1.17647%) #2BAA03 hsv(60,66.6667%,1.17647%)
    137: (60,100%,0.392157%) #2BFF01 hsv(60,100%,0.392157%)
    71: (60,100%,0.784314%) #2BFF02 hsv(60,100%,0.784314%)
    3: (60,100%,1.17647%) #2BFF03 hsv(60,100%,1.17647%)
    1: (60,100%,1.96078%) #2BFF05 hsv(60,100%,1.96078%)
    1: (63.75,6.32411%,99.2157%) #2D10FD hsv(63.75,6.32411%,99.2157%)
    1: (63.75,6.34921%,98.8235%) #2D10FC hsv(63.75,6.34921%,98.8235%)
    1: (63.75,6.4%,98.0392%) #2D10FA hsv(63.75,6.4%,98.0392%)
    1: (63.75,6.4257%,97.6471%) #2D10F9 hsv(63.75,6.4257%,97.6471%)
    1: (63.75,6.47773%,96.8627%) #2D11F7 hsv(63.75,6.47773%,96.8627%)
    1: (63.75,6.50406%,96.4706%) #2D11F6 hsv(63.75,6.50406%,96.4706%)
    2: (63.75,6.55738%,95.6863%) #2D11F4 hsv(63.75,6.55738%,95.6863%)
    1: (63.75,6.58436%,95.2941%) #2D11F3 hsv(63.75,6.58436%,95.2941%)
    2: (63.75,6.66667%,94.1176%) #2D11F0 hsv(63.75,6.66667%,94.1176%)
    1: (63.75,6.69456%,93.7255%) #2D11EF hsv(63.75,6.69456%,93.7255%)
    3: (64.2857,5.4902%,100%) #2E0EFF hsv(64.2857,5.4902%,100%)
    2: (64.2857,5.51181%,99.6078%) #2E0EFE hsv(64.2857,5.51181%,99.6078%)
    1: (64.2857,5.5336%,99.2157%) #2E0EFD hsv(64.2857,5.5336%,99.2157%)
    2: (64.2857,5.55556%,98.8235%) #2E0EFC hsv(64.2857,5.55556%,98.8235%)
    1: (64.2857,5.57769%,98.4314%) #2E0EFB hsv(64.2857,5.57769%,98.4314%)
    2: (64.2857,5.6%,98.0392%) #2E0EFA hsv(64.2857,5.6%,98.0392%)
    3: (64.2857,5.62249%,97.6471%) #2E0EF9 hsv(64.2857,5.62249%,97.6471%)
    2: (64.2857,5.64516%,97.2549%) #2E0EF8 hsv(64.2857,5.64516%,97.2549%)
    3: (64.2857,5.66802%,96.8627%) #2E0EF7 hsv(64.2857,5.66802%,96.8627%)
    1: (64.2857,5.69106%,96.4706%) #2E0FF6 hsv(64.2857,5.69106%,96.4706%)
    4: (64.2857,5.71429%,96.0784%) #2E0FF5 hsv(64.2857,5.71429%,96.0784%)
    2: (64.2857,5.7377%,95.6863%) #2E0FF4 hsv(64.2857,5.7377%,95.6863%)
    1: (64.2857,5.76132%,95.2941%) #2E0FF3 hsv(64.2857,5.76132%,95.2941%)
    3: (64.2857,5.78512%,94.902%) #2E0FF2 hsv(64.2857,5.78512%,94.902%)
    2: (64.2857,5.80913%,94.5098%) #2E0FF1 hsv(64.2857,5.80913%,94.5098%)
    3: (64.2857,5.83333%,94.1176%) #2E0FF0 hsv(64.2857,5.83333%,94.1176%)
    3: (64.2857,5.9322%,92.549%) #2E0FEC hsv(64.2857,5.9322%,92.549%)
    2: (64.2857,5.95745%,92.1569%) #2E0FEB hsv(64.2857,5.95745%,92.1569%)
