    1: (39.7403,39.6907%,76.0784%) #1C65C2 hsv(39.7403,39.6907%,76.0784%)
    1: (39.7403,49.6774%,60.7843%) #1C7F9B hsv(39.7403,49.6774%,60.7843%)
    1: (39.7403,70%,43.1373%) #1CB36E hsv(39.7403,70%,43.1373%)
    1: (39.75,33.3333%,94.1176%) #1C55F0 hsv(39.75,33.3333%,94.1176%)
    1: (39.75,35.0877%,89.4118%) #1C59E4 hsv(39.75,35.0877%,89.4118%)
    1: (39.75,35.3982%,88.6275%) #1C5AE2 hsv(39.75,35.3982%,88.6275%)
    1: (39.75,50.9554%,61.5686%) #1C829D hsv(39.75,50.9554%,61.5686%)
    1: (39.75,56.7376%,55.2941%) #1C918D hsv(39.75,56.7376%,55.2941%)
    1: (39.75,59.2593%,52.9412%) #1C9787 hsv(39.75,59.2593%,52.9412%)
    1: (39.75,74.7664%,41.9608%) #1CBF6B hsv(39.75,74.7664%,41.9608%)
    1: (40,4.05405%,29.0196%) #1C0A4A hsv(40,4.05405%,29.0196%)
    1: (40,5.08475%,23.1373%) #1C0D3B hsv(40,5.08475%,23.1373%)
    1: (40,5.26316%,22.3529%) #1C0D39 hsv(40,5.26316%,22.3529%)
    1: (40,5.35714%,21.9608%) #1C0E38 hsv(40,5.35714%,21.9608%)
    3: (40,7.31707%,16.0784%) #1C1329 hsv(40,7.31707%,16.0784%)
    1: (40,7.69231%,15.2941%) #1C1427 hsv(40,7.69231%,15.2941%)
    1: (40,15%,47.0588%) #1C2678 hsv(40,15%,47.0588%)
    1: (40,15.5172%,45.4902%) #1C2874 hsv(40,15.5172%,45.4902%)
    2: (40,17.6471%,40%) #1C2D66 hsv(40,17.6471%,40%)
    1: (40,17.8218%,39.6078%) #1C2D65 hsv(40,17.8218%,39.6078%)
    1: (40,18.1818%,38.8235%) #1C2E63 hsv(40,18.1818%,38.8235%)
    1: (40,18.3673%,38.4314%) #1C2F62 hsv(40,18.3673%,38.4314%)
    1: (40,18.5567%,38.0392%) #1C2F61 hsv(40,18.5567%,38.0392%)
    2: (40,20%,35.2941%) #1C335A hsv(40,20%,35.2941%)
    1: (40,20.4545%,34.5098%) #1C3458 hsv(40,20.4545%,34.5098%)
    1: (40,21.6867%,32.549%) #1C3753 hsv(40,21.6867%,32.549%)
    1: (40,22.2222%,31.7647%) #1C3951 hsv(40,22.2222%,31.7647%)
    1: (40,23.0769%,56.0784%) #1C3B8F hsv(40,23.0769%,56.0784%)
    1: (40,23.2759%,90.9804%) #1C3BE8 hsv(40,23.2759%,90.9804%)
    1: (40,25%,51.7647%) #1C4084 hsv(40,25%,51.7647%)
    1: (40,25.3521%,27.8431%) #1C4147 hsv(40,25.3521%,27.8431%)
    1: (40,25.3846%,50.9804%) #1C4182 hsv(40,25.3846%,50.9804%)
    1: (40,25.5319%,55.2941%) #1C418D hsv(40,25.5319%,55.2941%)
    1: (40,26.8657%,26.2745%) #1C4543 hsv(40,26.8657%,26.2745%)
    1: (40,27.2727%,47.451%) #1C4679 hsv(40,27.2727%,47.451%)
    1: (40,27.2727%,51.7647%) #1C4684 hsv(40,27.2727%,51.7647%)
    1: (40,27.6923%,50.9804%) #1C4782 hsv(40,27.6923%,50.9804%)
    1: (40,28.2051%,45.8824%) #1C4875 hsv(40,28.2051%,45.8824%)
    1: (40,28.3465%,49.8039%) #1C487F hsv(40,28.3465%,49.8039%)
    1: (40,29.0323%,24.3137%) #1C4A3E hsv(40,29.0323%,24.3137%)
    1: (40,29.2035%,44.3137%) #1C4A71 hsv(40,29.2035%,44.3137%)
    2: (40,29.2683%,96.4706%) #1C4BF6 hsv(40,29.2683%,96.4706%)
    1: (40,29.3878%,96.0784%) #1C4BF5 hsv(40,29.3878%,96.0784%)
    1: (40,29.5082%,95.6863%) #1C4BF4 hsv(40,29.5082%,95.6863%)
    1: (40,29.7297%,43.5294%) #1C4C6F hsv(40,29.7297%,43.5294%)
    1: (40,30%,43.1373%) #1C4D6E hsv(40,30%,43.1373%)
    1: (40,30%,94.1176%) #1C4DF0 hsv(40,30%,94.1176%)
    1: (40,30.5556%,42.3529%) #1C4E6C hsv(40,30.5556%,42.3529%)
    1: (40,30.6383%,92.1569%) #1C4EEB hsv(40,30.6383%,92.1569%)
    1: (40,30.7692%,91.7647%) #1C4EEA hsv(40,30.7692%,91.7647%)
    1: (40,31.4286%,41.1765%) #1C5069 hsv(40,31.4286%,41.1765%)
    1: (40,32%,88.2353%) #1C52E1 hsv(40,32%,88.2353%)
    1: (40,32.8767%,85.8824%) #1C54DB hsv(40,32.8767%,85.8824%)
    1: (40,33.3333%,21.1765%) #1C5536 hsv(40,33.3333%,21.1765%)
    1: (40,33.3333%,38.8235%) #1C5563 hsv(40,33.3333%,38.8235%)
    1: (40,33.3333%,63.5294%) #1C55A2 hsv(40,33.3333%,63.5294%)
    1: (40,33.5404%,63.1373%) #1C56A1 hsv(40,33.5404%,63.1373%)
    2: (40,33.6449%,41.9608%) #1C566B hsv(40,33.6449%,41.9608%)
    3: (40,33.75%,62.7451%) #1C56A0 hsv(40,33.75%,62.7451%)
    1: (40,33.9623%,62.3529%) #1C579F hsv(40,33.9623%,62.3529%)
    1: (40,34.1772%,61.9608%) #1C579E hsv(40,34.1772%,61.9608%)
    1: (40,34.375%,37.6471%) #1C5860 hsv(40,34.375%,37.6471%)
    1: (40,34.6154%,20.3922%) #1C5834 hsv(40,34.6154%,20.3922%)
    3: (40,34.8387%,60.7843%) #1C599B hsv(40,34.8387%,60.7843%)
    1: (40,35.0649%,60.3922%) #1C599A hsv(40,35.0649%,60.3922%)
    2: (40,35.2941%,40%) #1C5A66 hsv(40,35.2941%,40%)
    1: (40,35.2941%,60%) #1C5A99 hsv(40,35.2941%,60%)
    1: (40,35.5263%,59.6078%) #1C5B98 hsv(40,35.5263%,59.6078%)
    1: (40,36.2637%,35.6863%) #1C5C5B hsv(40,36.2637%,35.6863%)
    1: (40,36.7347%,57.6471%) #1C5E93 hsv(40,36.7347%,57.6471%)
    1: (40,37.1134%,38.0392%) #1C5F61 hsv(40,37.1134%,38.0392%)
    1: (40,37.2414%,56.8627%) #1C5F91 hsv(40,37.2414%,56.8627%)
    1: (40,37.5%,18.8235%) #1C6030 hsv(40,37.5%,18.8235%)
    1: (40,37.5%,37.6471%) #1C6060 hsv(40,37.5%,37.6471%)
    2: (40,37.5%,56.4706%) #1C6090 hsv(40,37.5%,56.4706%)
    2: (40,37.7622%,56.0784%) #1C608F hsv(40,37.7622%,56.0784%)
    1: (40,37.931%,34.1176%) #1C6157 hsv(40,37.931%,34.1176%)
    1: (40,38.0282%,55.6863%) #1C618E hsv(40,38.0282%,55.6863%)
    1: (40,38.2979%,18.4314%) #1C622F hsv(40,38.2979%,18.4314%)
    1: (40,38.2979%,36.8627%) #1C625E hsv(40,38.2979%,36.8627%)
    2: (40,38.2979%,55.2941%) #1C628D hsv(40,38.2979%,55.2941%)
    1: (40,38.5714%,54.902%) #1C628C hsv(40,38.5714%,54.902%)
    2: (40,38.8489%,54.5098%) #1C638B hsv(40,38.8489%,54.5098%)
    1: (40,39.4161%,53.7255%) #1C6589 hsv(40,39.4161%,53.7255%)
    1: (40,40%,52.9412%) #1C6687 hsv(40,40%,52.9412%)
    1: (40,40.2439%,32.1569%) #1C6752 hsv(40,40.2439%,32.1569%)
    1: (40,40.4494%,34.902%) #1C6759 hsv(40,40.4494%,34.902%)
    1: (40,40.678%,69.4118%) #1C68B1 hsv(40,40.678%,69.4118%)
    1: (40,41.5385%,50.9804%) #1C6A82 hsv(40,41.5385%,50.9804%)
    1: (40,41.8269%,81.5686%) #1C6BD0 hsv(40,41.8269%,81.5686%)
    1: (40,42.1875%,50.1961%) #1C6C80 hsv(40,42.1875%,50.1961%)
    1: (40,42.8571%,16.4706%) #1C6D2A hsv(40,42.8571%,16.4706%)
    1: (40,43.2%,49.0196%) #1C6E7D hsv(40,43.2%,49.0196%)
    1: (40,43.3735%,65.098%) #1C6FA6 hsv(40,43.3735%,65.098%)
    1: (40,43.5484%,48.6275%) #1C6F7C hsv(40,43.5484%,48.6275%)
    1: (40,43.9024%,64.3137%) #1C70A4 hsv(40,43.9024%,64.3137%)
    1: (40,44%,29.4118%) #1C704B hsv(40,44%,29.4118%)
    1: (40,44.4444%,31.7647%) #1C7151 hsv(40,44.4444%,31.7647%)
    1: (40,44.4444%,63.5294%) #1C71A2 hsv(40,44.4444%,63.5294%)
    1: (40,45.8333%,28.2353%) #1C7548 hsv(40,45.8333%,28.2353%)
    1: (40,46.5241%,73.3333%) #1C77BB hsv(40,46.5241%,73.3333%)
    1: (40,46.5517%,45.4902%) #1C7774 hsv(40,46.5517%,45.4902%)
    1: (40,46.7532%,30.1961%) #1C774D hsv(40,46.7532%,30.1961%)
    1: (40,47.0588%,60%) #1C7899 hsv(40,47.0588%,60%)
    1: (40,47.3684%,14.902%) #1C7926 hsv(40,47.3684%,14.902%)
    1: (40,47.3684%,59.6078%) #1C7998 hsv(40,47.3684%,59.6078%)
    2: (40,47.8261%,27.0588%) #1C7A45 hsv(40,47.8261%,27.0588%)
    1: (40,48.6486%,29.0196%) #1C7C4A hsv(40,48.6486%,29.0196%)
    1: (40,50%,2.35294%) #1C8006 hsv(40,50%,2.35294%)
    1: (40,56.25%,50.1961%) #1C8F80 hsv(40,56.25%,50.1961%)
    1: (40,58.0645%,48.6275%) #1C947C hsv(40,58.0645%,48.6275%)
    4: (40,60%,1.96078%) #1C9905 hsv(40,60%,1.96078%)
    1: (40,63.4615%,20.3922%) #1CA234 hsv(40,63.4615%,20.3922%)
    2: (40,70.2128%,18.4314%) #1CB32F hsv(40,70.2128%,18.4314%)
    1: (40,71.7391%,18.0392%) #1CB72E hsv(40,71.7391%,18.0392%)
    18: (40,75%,1.56863%) #1CBF04 hsv(40,75%,1.56863%)
    1: (40,75%,17.2549%) #1CBF2C hsv(40,75%,17.2549%)
    1: (40,78.5714%,16.4706%) #1CC82A hsv(40,78.5714%,16.4706%)
    104: (40,100%,1.17647%) #1CFF03 hsv(40,100%,1.17647%)
    1: (40.2,52.356%,74.902%) #1C86BF hsv(40.2,52.356%,74.902%)
    1: (40.2439,33.3333%,96.4706%) #1D55F6 hsv(40.2439,33.3333%,96.4706%)
    1: (40.2439,33.6066%,95.6863%) #1D56F4 hsv(40.2439,33.6066%,95.6863%)
    1: (40.2439,34.0249%,94.5098%) #1D57F1 hsv(40.2439,34.0249%,94.5098%)
    1: (40.2439,48.2353%,66.6667%) #1D7BAA hsv(40.2439,48.2353%,66.6667%)
    1: (40.3125,34.9727%,71.7647%) #1D59B7 hsv(40.3125,34.9727%,71.7647%)
    1: (40.3125,35.5556%,70.5882%) #1D5BB4 hsv(40.3125,35.5556%,70.5882%)
    2: (40.3125,36.9942%,67.8431%) #1D5EAD hsv(40.3125,36.9942%,67.8431%)
    1: (40.3125,38.7879%,64.7059%) #1D63A5 hsv(40.3125,38.7879%,64.7059%)
    2: (40.3125,39.0244%,64.3137%) #1D64A4 hsv(40.3125,39.0244%,64.3137%)
    1: (40.3125,39.2638%,63.9216%) #1D64A3 hsv(40.3125,39.2638%,63.9216%)
    1: (40.3125,39.7516%,63.1373%) #1D65A1 hsv(40.3125,39.7516%,63.1373%)
    1: (40.3125,41.0256%,61.1765%) #1D699C hsv(40.3125,41.0256%,61.1765%)
    1: (40.3125,41.8301%,60%) #1D6B99 hsv(40.3125,41.8301%,60%)
    1: (40.3125,42.3841%,59.2157%) #1D6C97 hsv(40.3125,42.3841%,59.2157%)
    1: (40.3125,42.6667%,58.8235%) #1D6D96 hsv(40.3125,42.6667%,58.8235%)
    1: (40.3125,43.2432%,58.0392%) #1D6E94 hsv(40.3125,43.2432%,58.0392%)
    1: (40.3125,43.5374%,57.6471%) #1D6F93 hsv(40.3125,43.5374%,57.6471%)
    1: (40.3125,44.1379%,56.8627%) #1D7191 hsv(40.3125,44.1379%,56.8627%)
    1: (40.3125,49.6124%,50.5882%) #1D7F81 hsv(40.3125,49.6124%,50.5882%)
    1: (40.3125,53.7815%,46.6667%) #1D8977 hsv(40.3125,53.7815%,46.6667%)
    1: (40.3125,54.2373%,46.2745%) #1D8A76 hsv(40.3125,54.2373%,46.2745%)
    1: (40.3125,66.6667%,37.6471%) #1DAA60 hsv(40.3125,66.6667%,37.6471%)
    1: (40.3125,67.3684%,37.2549%) #1DAC5F hsv(40.3125,67.3684%,37.2549%)
    1: (40.3636,53.9216%,80%) #1D8ACC hsv(40.3636,53.9216%,80%)
    1: (40.3636,60.7735%,70.9804%) #1D9BB5 hsv(40.3636,60.7735%,70.9804%)
    1: (40.3636,62.1469%,69.4118%) #1D9EB1 hsv(40.3636,62.1469%,69.4118%)
    1: (40.4082,21.1207%,90.9804%) #1D36E8 hsv(40.4082,21.1207%,90.9804%)
    1: (40.4082,30.2469%,63.5294%) #1D4DA2 hsv(40.4082,30.2469%,63.5294%)
    1: (40.4082,31.0127%,61.9608%) #1D4F9E hsv(40.4082,31.0127%,61.9608%)
    2: (40.4082,31.2102%,61.5686%) #1D509D hsv(40.4082,31.2102%,61.5686%)
    3: (40.4082,31.4103%,61.1765%) #1D509C hsv(40.4082,31.4103%,61.1765%)
    1: (40.4082,31.8182%,60.3922%) #1D519A hsv(40.4082,31.8182%,60.3922%)
    2: (40.4082,32.0261%,60%) #1D5299 hsv(40.4082,32.0261%,60%)
    1: (40.4082,32.8859%,58.4314%) #1D5495 hsv(40.4082,32.8859%,58.4314%)
    1: (40.4082,33.1081%,58.0392%) #1D5494 hsv(40.4082,33.1081%,58.0392%)
    1: (40.4082,33.3333%,57.6471%) #1D5593 hsv(40.4082,33.3333%,57.6471%)
    1: (40.4082,33.7931%,56.8627%) #1D5691 hsv(40.4082,33.7931%,56.8627%)
    1: (40.4082,34.0278%,56.4706%) #1D5790 hsv(40.4082,34.0278%,56.4706%)
    1: (40.4082,34.507%,55.6863%) #1D588E hsv(40.4082,34.507%,55.6863%)
    1: (40.4082,34.7518%,55.2941%) #1D598D hsv(40.4082,34.7518%,55.2941%)
    4: (40.4082,35%,54.902%) #1D598C hsv(40.4082,35%,54.902%)
    3: (40.4082,35.2518%,54.5098%) #1D5A8B hsv(40.4082,35.2518%,54.5098%)
    1: (40.4082,35.7664%,53.7255%) #1D5B89 hsv(40.4082,35.7664%,53.7255%)
    2: (40.4082,36.0294%,53.3333%) #1D5C88 hsv(40.4082,36.0294%,53.3333%)
    1: (40.4082,38.2812%,50.1961%) #1D6280 hsv(40.4082,38.2812%,50.1961%)
    1: (40.4082,38.8889%,49.4118%) #1D637E hsv(40.4082,38.8889%,49.4118%)
    1: (40.4082,41.1765%,46.6667%) #1D6977 hsv(40.4082,41.1765%,46.6667%)
    1: (40.4082,44.1441%,43.5294%) #1D716F hsv(40.4082,44.1441%,43.5294%)
    1: (40.4082,51.0417%,37.6471%) #1D8260 hsv(40.4082,51.0417%,37.6471%)
    1: (40.4082,68.0556%,28.2353%) #1DAE48 hsv(40.4082,68.0556%,28.2353%)
    1: (40.4348,28.75%,62.7451%) #1D49A0 hsv(40.4348,28.75%,62.7451%)
    1: (40.4348,29.1139%,61.9608%) #1D4A9E hsv(40.4348,29.1139%,61.9608%)
    2: (40.4348,30.2632%,59.6078%) #1D4D98 hsv(40.4348,30.2632%,59.6078%)
    1: (40.4348,30.4636%,59.2157%) #1D4E97 hsv(40.4348,30.4636%,59.2157%)
    2: (40.4348,30.6667%,58.8235%) #1D4E96 hsv(40.4348,30.6667%,58.8235%)
    2: (40.4348,30.8725%,58.4314%) #1D4F95 hsv(40.4348,30.8725%,58.4314%)
    2: (40.4348,31.0811%,58.0392%) #1D4F94 hsv(40.4348,31.0811%,58.0392%)
    1: (40.4348,31.5068%,57.2549%) #1D5092 hsv(40.4348,31.5068%,57.2549%)
    1: (40.4348,31.7241%,56.8627%) #1D5191 hsv(40.4348,31.7241%,56.8627%)
    4: (40.4348,31.9444%,56.4706%) #1D5190 hsv(40.4348,31.9444%,56.4706%)
    2: (40.4348,32.1678%,56.0784%) #1D528F hsv(40.4348,32.1678%,56.0784%)
    1: (40.4348,32.3944%,55.6863%) #1D538E hsv(40.4348,32.3944%,55.6863%)
    1: (40.4348,32.8571%,54.902%) #1D548C hsv(40.4348,32.8571%,54.902%)
    1: (40.4348,33.0935%,54.5098%) #1D548B hsv(40.4348,33.0935%,54.5098%)
    2: (40.4348,33.3333%,54.1176%) #1D558A hsv(40.4348,33.3333%,54.1176%)
    1: (40.4348,33.5766%,53.7255%) #1D5689 hsv(40.4348,33.5766%,53.7255%)
    1: (40.4348,34.5865%,52.1569%) #1D5885 hsv(40.4348,34.5865%,52.1569%)
    1: (40.4348,35.6589%,50.5882%) #1D5B81 hsv(40.4348,35.6589%,50.5882%)
    1: (40.4348,36.2205%,49.8039%) #1D5C7F hsv(40.4348,36.2205%,49.8039%)
    1: (40.4348,41.8182%,43.1373%) #1D6B6E hsv(40.4348,41.8182%,43.1373%)
    1: (40.4348,43.3962%,41.5686%) #1D6F6A hsv(40.4348,43.3962%,41.5686%)
    1: (40.4348,44.6602%,40.3922%) #1D7267 hsv(40.4348,44.6602%,40.3922%)
    1: (40.4348,45.5446%,39.6078%) #1D7465 hsv(40.4348,45.5446%,39.6078%)
    1: (40.4348,46.4646%,38.8235%) #1D7663 hsv(40.4348,46.4646%,38.8235%)
    1: (40.4348,47.4227%,38.0392%) #1D7961 hsv(40.4348,47.4227%,38.0392%)
    1: (40.4348,47.9167%,37.6471%) #1D7A60 hsv(40.4348,47.9167%,37.6471%)
    1: (40.4348,48.9362%,73.7255%) #1D7DBC hsv(40.4348,48.9362%,73.7255%)
    1: (40.4348,60.1307%,60%) #1D9999 hsv(40.4348,60.1307%,60%)
    1: (40.4494,47.0899%,74.1176%) #1D78BD hsv(40.4494,47.0899%,74.1176%)
    2: (40.4651,26.875%,62.7451%) #1D45A0 hsv(40.4651,26.875%,62.7451%)
    2: (40.4651,27.044%,62.3529%) #1D459F hsv(40.4651,27.044%,62.3529%)
    1: (40.4651,27.3885%,61.5686%) #1D469D hsv(40.4651,27.3885%,61.5686%)
    1: (40.4651,28.1046%,60%) #1D4899 hsv(40.4651,28.1046%,60%)
    1: (40.4651,28.4768%,59.2157%) #1D4997 hsv(40.4651,28.4768%,59.2157%)
    1: (40.4651,28.6667%,58.8235%) #1D4996 hsv(40.4651,28.6667%,58.8235%)
    3: (40.4651,28.8591%,58.4314%) #1D4A95 hsv(40.4651,28.8591%,58.4314%)
    1: (40.4651,29.0541%,58.0392%) #1D4A94 hsv(40.4651,29.0541%,58.0392%)
    2: (40.4651,29.4521%,57.2549%) #1D4B92 hsv(40.4651,29.4521%,57.2549%)
    2: (40.4651,29.6552%,56.8627%) #1D4C91 hsv(40.4651,29.6552%,56.8627%)
    2: (40.4651,29.8611%,56.4706%) #1D4C90 hsv(40.4651,29.8611%,56.4706%)
    2: (40.4651,30.2817%,55.6863%) #1D4D8E hsv(40.4651,30.2817%,55.6863%)
    2: (40.4651,30.4965%,55.2941%) #1D4E8D hsv(40.4651,30.4965%,55.2941%)
    1: (40.4651,31.8519%,52.9412%) #1D5187 hsv(40.4651,31.8519%,52.9412%)
    1: (40.4651,33.0769%,50.9804%) #1D5482 hsv(40.4651,33.0769%,50.9804%)
    1: (40.4651,34.127%,49.4118%) #1D577E hsv(40.4651,34.127%,49.4118%)
    2: (40.4651,34.4%,49.0196%) #1D587D hsv(40.4651,34.4%,49.0196%)
    1: (40.4651,36.1345%,46.6667%) #1D5C77 hsv(40.4651,36.1345%,46.6667%)
    1: (40.4651,39.8148%,42.3529%) #1D666C hsv(40.4651,39.8148%,42.3529%)
    1: (40.4651,44.3299%,38.0392%) #1D7161 hsv(40.4651,44.3299%,38.0392%)
    1: (40.4651,44.7917%,37.6471%) #1D7260 hsv(40.4651,44.7917%,37.6471%)
    1: (40.4651,45.2632%,37.2549%) #1D735F hsv(40.4651,45.2632%,37.2549%)
    1: (40.4651,45.7447%,36.8627%) #1D755E hsv(40.4651,45.7447%,36.8627%)
    1: (40.4651,48.8636%,34.5098%) #1D7D58 hsv(40.4651,48.8636%,34.5098%)
    1: (40.4651,55.1282%,30.5882%) #1D8D4E hsv(40.4651,55.1282%,30.5882%)
    1: (40.4651,57.3333%,29.4118%) #1D924B hsv(40.4651,57.3333%,29.4118%)
    1: (40.4651,60.5634%,27.8431%) #1D9A47 hsv(40.4651,60.5634%,27.8431%)
    1: (40.4651,61.4286%,27.451%) #1D9D46 hsv(40.4651,61.4286%,27.451%)
    1: (40.4651,66.1538%,25.4902%) #1DA941 hsv(40.4651,66.1538%,25.4902%)
    1: (40.5882,58.2857%,68.6275%) #1D95AF hsv(40.5882,58.2857%,68.6275%)
    1: (40.625,56.4706%,66.6667%) #1D90AA hsv(40.625,56.4706%,66.6667%)
    1: (40.625,58.5366%,64.3137%) #1D95A4 hsv(40.625,58.5366%,64.3137%)
    2: (40.678,35.7576%,64.7059%) #1D5BA5 hsv(40.678,35.7576%,64.7059%)
    1: (40.678,36.1963%,63.9216%) #1D5CA3 hsv(40.678,36.1963%,63.9216%)
    2: (40.678,36.4198%,63.5294%) #1D5DA2 hsv(40.678,36.4198%,63.5294%)
    1: (40.678,36.646%,63.1373%) #1D5DA1 hsv(40.678,36.646%,63.1373%)
    2: (40.678,36.875%,62.7451%) #1D5EA0 hsv(40.678,36.875%,62.7451%)
    2: (40.678,37.1069%,62.3529%) #1D5F9F hsv(40.678,37.1069%,62.3529%)
    4: (40.678,37.3418%,61.9608%) #1D5F9E hsv(40.678,37.3418%,61.9608%)
    2: (40.678,37.5796%,61.5686%) #1D609D hsv(40.678,37.5796%,61.5686%)
    1: (40.678,37.8205%,61.1765%) #1D609C hsv(40.678,37.8205%,61.1765%)
    1: (40.678,38.8158%,59.6078%) #1D6398 hsv(40.678,38.8158%,59.6078%)
    1: (40.678,39.0728%,59.2157%) #1D6497 hsv(40.678,39.0728%,59.2157%)
    1: (40.678,39.3333%,58.8235%) #1D6496 hsv(40.678,39.3333%,58.8235%)
    1: (40.678,39.8649%,58.0392%) #1D6694 hsv(40.678,39.8649%,58.0392%)
    1: (40.678,40.1361%,57.6471%) #1D6693 hsv(40.678,40.1361%,57.6471%)
    1: (40.678,40.6897%,56.8627%) #1D6891 hsv(40.678,40.6897%,56.8627%)
    1: (40.678,40.9722%,56.4706%) #1D6890 hsv(40.678,40.9722%,56.4706%)
    1: (40.678,41.5493%,55.6863%) #1D6A8E hsv(40.678,41.5493%,55.6863%)
    1: (40.678,42.446%,54.5098%) #1D6C8B hsv(40.678,42.446%,54.5098%)
    1: (40.678,45.3846%,50.9804%) #1D7482 hsv(40.678,45.3846%,50.9804%)
    1: (40.678,46.8254%,49.4118%) #1D777E hsv(40.678,46.8254%,49.4118%)
    1: (40.678,48.3607%,47.8431%) #1D7B7A hsv(40.678,48.3607%,47.8431%)
    1: (40.678,53.6364%,43.1373%) #1D896E hsv(40.678,53.6364%,43.1373%)
    1: (40.678,57.2816%,40.3922%) #1D9267 hsv(40.678,57.2816%,40.3922%)
    1: (40.678,59%,39.2157%) #1D9664 hsv(40.678,59%,39.2157%)
    1: (40.6957,65.3409%,69.0196%) #1DA7B0 hsv(40.6957,65.3409%,69.0196%)
    1: (40.7143,30.1075%,72.9412%) #1D4DBA hsv(40.7143,30.1075%,72.9412%)
    1: (40.7143,31.2849%,70.1961%) #1D50B3 hsv(40.7143,31.2849%,70.1961%)
    1: (40.7143,32.7485%,67.0588%) #1D54AB hsv(40.7143,32.7485%,67.0588%)
    1: (40.7143,33.1361%,66.2745%) #1D54A9 hsv(40.7143,33.1361%,66.2745%)
    1: (40.7143,33.3333%,65.8824%) #1D55A8 hsv(40.7143,33.3333%,65.8824%)
    1: (40.7143,33.7349%,65.098%) #1D56A6 hsv(40.7143,33.7349%,65.098%)
    1: (40.7143,33.9394%,64.7059%) #1D57A5 hsv(40.7143,33.9394%,64.7059%)
    2: (40.7143,34.3558%,63.9216%) #1D58A3 hsv(40.7143,34.3558%,63.9216%)
    2: (40.7143,34.5679%,63.5294%) #1D58A2 hsv(40.7143,34.5679%,63.5294%)
    2: (40.7143,34.7826%,63.1373%) #1D59A1 hsv(40.7143,34.7826%,63.1373%)
    1: (40.7143,35.2201%,62.3529%) #1D5A9F hsv(40.7143,35.2201%,62.3529%)
    4: (40.7143,35.443%,61.9608%) #1D5A9E hsv(40.7143,35.443%,61.9608%)
    1: (40.7143,35.6688%,61.5686%) #1D5B9D hsv(40.7143,35.6688%,61.5686%)
    1: (40.7143,35.8974%,61.1765%) #1D5C9C hsv(40.7143,35.8974%,61.1765%)
    3: (40.7143,36.129%,60.7843%) #1D5C9B hsv(40.7143,36.129%,60.7843%)
    1: (40.7143,36.3636%,60.3922%) #1D5D9A hsv(40.7143,36.3636%,60.3922%)
    1: (40.7143,36.6013%,60%) #1D5D99 hsv(40.7143,36.6013%,60%)
    1: (40.7143,36.8421%,59.6078%) #1D5E98 hsv(40.7143,36.8421%,59.6078%)
    1: (40.7143,37.3333%,58.8235%) #1D5F96 hsv(40.7143,37.3333%,58.8235%)
    3: (40.7143,37.5839%,58.4314%) #1D6095 hsv(40.7143,37.5839%,58.4314%)
    1: (40.7143,38.0952%,57.6471%) #1D6193 hsv(40.7143,38.0952%,57.6471%)
    2: (40.7143,38.3562%,57.2549%) #1D6292 hsv(40.7143,38.3562%,57.2549%)
    1: (40.7143,38.6207%,56.8627%) #1D6291 hsv(40.7143,38.6207%,56.8627%)
    1: (40.7143,38.8889%,56.4706%) #1D6390 hsv(40.7143,38.8889%,56.4706%)
    2: (40.7143,39.1608%,56.0784%) #1D648F hsv(40.7143,39.1608%,56.0784%)
    1: (40.7143,39.4366%,55.6863%) #1D658E hsv(40.7143,39.4366%,55.6863%)
    1: (40.7143,41.4815%,52.9412%) #1D6A87 hsv(40.7143,41.4815%,52.9412%)
    1: (40.7143,43.0769%,50.9804%) #1D6E82 hsv(40.7143,43.0769%,50.9804%)
    1: (40.7143,44.0945%,49.8039%) #1D707F hsv(40.7143,44.0945%,49.8039%)
    1: (40.7143,44.4444%,49.4118%) #1D717E hsv(40.7143,44.4444%,49.4118%)
    1: (40.7143,44.8%,49.0196%) #1D727D hsv(40.7143,44.8%,49.0196%)
    1: (40.7143,45.5285%,48.2353%) #1D747B hsv(40.7143,45.5285%,48.2353%)
    1: (40.7143,49.1228%,44.7059%) #1D7D72 hsv(40.7143,49.1228%,44.7059%)
    1: (40.7143,51.3761%,42.7451%) #1D836D hsv(40.7143,51.3761%,42.7451%)
    1: (40.7143,53.3333%,41.1765%) #1D8869 hsv(40.7143,53.3333%,41.1765%)
    1: (40.7143,56%,39.2157%) #1D8F64 hsv(40.7143,56%,39.2157%)
    1: (40.7143,69.1358%,31.7647%) #1DB051 hsv(40.7143,69.1358%,31.7647%)
    1: (40.8,29.4118%,66.6667%) #1D4BAA hsv(40.8,29.4118%,66.6667%)
    2: (40.8,31.0559%,63.1373%) #1D4FA1 hsv(40.8,31.0559%,63.1373%)
    1: (40.8,31.4465%,62.3529%) #1D509F hsv(40.8,31.4465%,62.3529%)
    2: (40.8,32.0513%,61.1765%) #1D529C hsv(40.8,32.0513%,61.1765%)
    1: (40.8,32.2581%,60.7843%) #1D529B hsv(40.8,32.2581%,60.7843%)
    3: (40.8,32.6797%,60%) #1D5399 hsv(40.8,32.6797%,60%)
    2: (40.8,32.8947%,59.6078%) #1D5498 hsv(40.8,32.8947%,59.6078%)
    5: (40.8,33.1126%,59.2157%) #1D5497 hsv(40.8,33.1126%,59.2157%)
    5: (40.8,33.3333%,58.8235%) #1D5596 hsv(40.8,33.3333%,58.8235%)
    3: (40.8,33.557%,58.4314%) #1D5695 hsv(40.8,33.557%,58.4314%)
